"","iso3","GID_nmbr","Subnat","year","gdpRatio","urb","travelTime","adm0GDP","adm0urb","adm0gini","adm0travelTime"
"38","ALB",1004007,"Korca","2009",0.772992268192005,1.04019652171969,35.758296075506,10313.9520035609,1.25116433275629,0.378,32.8030778530317
"39","ALB",1004007,"Korca","2011",0.744116366347559,1.06191715982956,35.3711173219047,11052.8318299547,1.28216240358629,0.379,31.6336078424039
"40","ALB",1004007,"Korca","2014",0.745700613017092,1.07217716248695,34.9124521755588,11586.8739451701,1.31802845528304,0.382,29.9496983566843
"41","ALB",1004007,"Korca","2015",0.735756248785336,1.07287587943473,34.6813583552831,11878.4955233549,1.3219448211761,0.382,29.377868679002
"42","ALB",1004007,"Korca","2017",0.730573940846776,1.09784815733318,34.2852912805191,12771.0541369637,1.36987682324768,0.379,28.2880497742079
"43","ALB",1004008,"Kukes","1990",0.612229440433828,0.687776114253097,96.5705768851427,4827.05124249638,1.08692427106939,0.36393319792851,41.9401471089869
"44","ALB",1004008,"Kukes","2009",0.928274935029665,0.729310666809787,95.6446495831163,10313.9520035609,1.25116433275629,0.378,32.8030778530317
"45","ALB",1004008,"Kukes","2011",0.759543664152965,0.738184778634673,95.3033452035946,11052.8318299547,1.28216240358629,0.379,31.6336078424039
"46","ALB",1004008,"Kukes","2014",0.671185745061175,0.746243220259983,95.374525215223,11586.8739451701,1.31802845528304,0.382,29.9496983566843
"47","ALB",1004008,"Kukes","2015",0.632831030035694,0.747371607656813,95.5601845333317,11878.4955233549,1.3219448211761,0.382,29.377868679002
"48","ALB",1004008,"Kukes","2017",0.617511661950263,0.755747436665173,95.7342730378858,12771.0541369637,1.36987682324768,0.379,28.2880497742079
"49","ALB",1004009,"Lezha","1990",1.089621679898,0.870313500024708,46.2911267096195,4827.05124249638,1.08692427106939,0.36393319792851,41.9401471089869
"50","ALB",1004009,"Lezha","2009",0.746936277245221,0.967783995920074,42.7743623373324,10313.9520035609,1.25116433275629,0.378,32.8030778530317
"51","ALB",1004009,"Lezha","2011",0.653460562522835,0.972441774207899,42.4410886526419,11052.8318299547,1.28216240358629,0.379,31.6336078424039
"52","ALB",1004009,"Lezha","2014",0.723595776457756,0.984886509455025,42.0018713154023,11586.8739451701,1.31802845528304,0.382,29.9496983566843
"53","ALB",1004009,"Lezha","2015",0.722177511976462,0.972960350608728,41.9032965357221,11878.4955233549,1.3219448211761,0.382,29.377868679002
"54","ALB",1004009,"Lezha","2017",0.723497742956013,1.02552052215127,41.63334365114,12771.0541369637,1.36987682324768,0.379,28.2880497742079
"55","ALB",1004010,"Shkoder","1990",0.934191382632894,1.08184371818966,32.6296514209667,4827.05124249638,1.08692427106939,0.36393319792851,41.9401471089869
"56","ALB",1004010,"Shkoder","2009",0.795889850093092,1.16387062169542,25.035254823698,10313.9520035609,1.25116433275629,0.378,32.8030778530317
"57","ALB",1004010,"Shkoder","2011",0.788384965337944,1.1930300516107,24.0600885808261,11052.8318299547,1.28216240358629,0.379,31.6336078424039
"58","ALB",1004010,"Shkoder","2014",0.705198589507216,1.20923132230177,22.8808051598983,11586.8739451701,1.31802845528304,0.382,29.9496983566843
"59","ALB",1004010,"Shkoder","2015",0.728034903953604,1.19758489848828,22.4695405311347,11878.4955233549,1.3219448211761,0.382,29.377868679002
"60","ALB",1004010,"Shkoder","2017",0.709253190187767,1.23846418211586,21.7335892868272,12771.0541369637,1.36987682324768,0.379,28.2880497742079
"61","ALB",1004011,"TIran, Islamic Rep.a","1990",1.27563256603972,1.6070741786607,8.11667531070083,4827.05124249638,1.08692427106939,0.36393319792851,41.9401471089869
"62","ALB",1004011,"TIran, Islamic Rep.a","2009",1.50992712071872,1.78368680525808,6.30017842757494,10313.9520035609,1.25116433275629,0.378,32.8030778530317
"63","ALB",1004011,"TIran, Islamic Rep.a","2011",1.42038487311485,1.80250664523067,6.14900831175072,11052.8318299547,1.28216240358629,0.379,31.6336078424039
"64","ALB",1004011,"TIran, Islamic Rep.a","2014",1.32598707151347,1.84282536927565,5.89440395029925,11586.8739451701,1.31802845528304,0.382,29.9496983566843
"65","ALB",1004011,"TIran, Islamic Rep.a","2015",1.367525159907,1.84451373636419,5.81050628660971,11878.4955233549,1.3219448211761,0.382,29.377868679002
"66","ALB",1004011,"TIran, Islamic Rep.a","2017",1.36473122667338,1.86433944623776,5.6485793408365,12771.0541369637,1.36987682324768,0.379,28.2880497742079
"67","ALB",1004012,"Vlora","1990",0.95305057037131,1.04071955558208,48.0191851905522,4827.05124249638,1.08692427106939,0.36393319792851,41.9401471089869
"68","ALB",1004012,"Vlora","2009",0.914062570151838,1.14039771221728,40.6934866267995,10313.9520035609,1.25116433275629,0.378,32.8030778530317
"69","ALB",1004012,"Vlora","2011",1.04965130717835,1.181501284969,40.9166877646414,11052.8318299547,1.28216240358629,0.379,31.6336078424039
"70","ALB",1004012,"Vlora","2014",0.895942831762498,1.16807429043166,41.2725564021018,11586.8739451701,1.31802845528304,0.382,29.9496983566843
"71","ALB",1004012,"Vlora","2015",0.85838190456724,1.16774108571611,41.6544085577464,11878.4955233549,1.3219448211761,0.382,29.377868679002
"72","ALB",1004012,"Vlora","2017",0.841057637729626,1.20959365108795,42.3515136132682,12771.0541369637,1.36987682324768,0.379,28.2880497742079
"73","ARE",1241001,"Abu Dhabi","2002",1.33298585140635,1.29759354040577,36.8738279782784,93915.9274791211,1.52809074196175,0.323587538101332,23.2615423896742
"74","ARE",1241001,"Abu Dhabi","2004",1.52696062111351,1.28895035647423,39.8500293247558,101872.122418625,1.5397294658097,0.321234845922285,24.49148159712
"75","ARE",1241001,"Abu Dhabi","2006",1.78464551854645,1.30531297895702,39.4477171485018,95637.4149287204,1.55493424732585,0.318882153743238,23.8137575797576
"76","ARE",1241001,"Abu Dhabi","2007",1.72817768331681,1.29598313255925,41.3828093624676,82321.4471464728,1.56183688159961,0.317941076871619,24.4716869283976
"77","ARE",1241001,"Abu Dhabi","2008",1.85347832733746,1.29928613960077,40.5493542645597,71383.0444901031,1.56300971210636,0.317,24.1386802874136
"78","ARE",1241002,"Ajman","2002",0.231999654889799,1.79744852727914,12.3096941039305,93915.9274791211,1.52809074196175,0.323587538101332,23.2615423896742
"79","ARE",1241002,"Ajman","2004",0.252107267828304,1.80398748359865,12.9719706082461,101872.122418625,1.5397294658097,0.321234845922285,24.49148159712
"80","ARE",1241002,"Ajman","2006",0.265864626946002,1.79474096673254,13.261073752337,95637.4149287204,1.55493424732585,0.318882153743238,23.8137575797576
"81","ARE",1241002,"Ajman","2007",0.265768403104008,1.82644910284451,13.3087722783829,82321.4471464728,1.56183688159961,0.317941076871619,24.4716869283976
"82","ARE",1241002,"Ajman","2008",0.249853232720204,1.81480225966316,12.3708721273982,71383.0444901031,1.56300971210636,0.317,24.1386802874136
"83","ARE",1241003,"Dubai","2002",1.32884169268378,1.79361353556249,10.6356120333731,93915.9274791211,1.52809074196175,0.323587538101332,23.2615423896742
"84","ARE",1241003,"Dubai","2004",1.1560303672547,1.80787846869477,11.39561232046,101872.122418625,1.5397294658097,0.321234845922285,24.49148159712
"85","ARE",1241003,"Dubai","2006",0.895174555065548,1.81759546315782,10.4870626711552,95637.4149287204,1.55493424732585,0.318882153743238,23.8137575797576
"86","ARE",1241003,"Dubai","2007",0.97497246561237,1.81801591009297,11.0314016480852,82321.4471464728,1.56183688159961,0.317941076871619,24.4716869283976
"87","ARE",1241003,"Dubai","2008",0.869341334397964,1.82218200193961,10.9322906359476,71383.0444901031,1.56300971210636,0.317,24.1386802874136
"88","ARE",1241004,"Fujaira","2002",0.369295905094914,1.201975905852,22.5394928882963,93915.9274791211,1.52809074196175,0.323587538101332,23.2615423896742
"89","ARE",1241004,"Fujaira","2004",0.323181463343101,1.20336115318354,23.1510652098689,101872.122418625,1.5397294658097,0.321234845922285,24.49148159712
"90","ARE",1241004,"Fujaira","2006",0.346599710357686,1.21680969707308,22.9992517531041,95637.4149287204,1.55493424732585,0.318882153743238,23.8137575797576
